STATISTIK DAERAH KOTA TOMOHON 2016;1
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 5: PROVINSI SUMATERA SELATAN;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 12: PROVINSI BALI;1;1 eksemplar
RINGKASAN EKSEKUTIF STATISTIK POTENSI DESA INDONESIA 2011;Tidak ada;1 eksemplar2
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 22: PROVINSI MALUKU, MALUKU UTARA, PAPUA BARAT, PAPUA;Tidak ada;1 eksemplar1
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 11: PROVINSI JAWA TIMUR VOLUME: II;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 9: PROVINSI JAWA TENGAH VOLUME II;Tidak ada;0 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 11: PROVINSI JAWA TIMUR VOLUME I;1;1 eksemplar
DIREKTORI PERUSAHAAN PERKEBUNAN KELAPA SAWIT 2016;1;1 eksemplar
PENDUDUK PROVINSI SULAWESI UTARA HASIL SENSUS PENDUDUK 2010;Tidak ada;0 eksemplar2
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 3 PULAU KALIMANTAN;Tidak ada;2 eksemplar3
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2012-2016 - BUKU 3 PULAU KALIMANTAN;2;1 eksemplar
KINERJA PEMBANGUNAN SULAWESI UTARA SEMESTER I 2022 - MARIJO BAKOBONG;1;1 eksemplar
STATISTIK TELEKOMUNIKASI INDONESIA 2013;Tidak ada;0 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2012-2016 - BUKU 1 PULAU SUMATERA;1;1 eksemplar
STATISTIK KOPERASI SIMPAN PINJAM 2016;Tidak ada;1 eksemplar3
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 18: PROVINSI KALIMANTAN TIMUR DAN KALIMANTAN UTARA;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KOTA MANADO MENURUT LAPANGAN USAHA 2015-2019;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 16: PROVINSI KALIMANTAN TENGAH;1;1 eksemplar
PEDOMAN PENCACAHAN DAN PEMERIKSAAN SURVEI KEBUTUHAN DATA 2013;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA MANADO MENURUT LAPANGAN USAHA 2016 - 2020;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 2: PROVINSI SUMATERA UTARA;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 7: PROVINSI DKI JAKARTA DAN BANTEN;1;1 eksemplar
DIREKTORI PERUSAHAAN KONSTRUKSI BUKU II : PULAU JAWA,BALI, NUSA TENGGARA DAN KEPULAUAN MALUKU 2020;1;1 eksemplar
DIREKTORI PERUSAHAAN KONSTRUKSI, BUKU I : PULAU SUMATERA, KALIMANTAN,SULAWESI DAN PAPUA 2020;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA MANADO MENURUT LAPANGAN USAHA 2010-2014;Tidak ada;0 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 17: PROVINSI KALIMANTAN SELATAN;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT LAPANGAN USAHA KOTA MANADO 2012-2016;Tidak ada;1 eksemplar2
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 6: PROVINSI LAMPUNG;Tidak ada;1 eksemplar1
DIREKTORI PERUSAHAAN KONSTRUKSI 2014 BUKU II: PULAU JAWA, BALI, NUSA TENGGARA, DAN KEPULAUAN MALUKU;1;1 eksemplar
DIREKTORI EKSPORTIR 2016;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KOTA MANADO MENURUT PENGELUARAN 2011-2015;Tidak ada;0 eksemplar
DIREKTORI PERUSAHAAN KONSTRUKSI 2019 BUKU II: PULAU JAWA, BALI, NUSA TENGGARA, DAN KEPULAUAN MALUKU;1;1 eksemplar
PETA TEMATIK LOKASI PEMUSATAN KEGIATAN SOSIAL EKONOMI DI INDONESIA 2011;1;1 eksemplar
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC MARET 2016;1;1 eksemplar
PEDOMAN PRAKTIS PENGHITUNGAN PDRB KABUPATEN/KOTAMADYA: TATA CARA PENGHITUNGAN MENURUT LAPANGAN USAHA BUKU 2;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2012-2016 - BUKU 2 PULAU JAWA DAN BALI;1;1 eksemplar
TINJAUAN REGIONAL PDRB KABUPATEN/KOTA 2011-2015 BUKU 1 PULAU SUMATERA;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KOTA MANADO MENURUT LAPANGAN USAHA 2011-2015;2;2 eksemplar
DIREKTORI PERUSAHAAN/USAHA RESTORAN/RUMAH MAKAN 2015;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA MANADO MENURUT PENGELUARAN 2016 - 2020;Tidak ada;0 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 3: PROVINSI SUMATERA BARAT;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 15: PROVINSI KALIMANTAN BARAT;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 13: PROVINSI NUSA TENGGARA BARAT;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 10: PROVINSI DI YOGYAKARTA;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 8: PROVINSI JAWA BARAT VOLUME II;1;1 eksemplar
DIREKTORI USAHA/PERUSAHAAN INDUSTRI PENGGILINGAN PADI 2020 BUKU 8: PROVINSI JAWA BARAT VOLUME I;1;1 eksemplar
DIREKTORI INDUSTRI MANUFAKTUR INDONESIA 2015;1;1 eksemplar
INDIKATOR EKONOMI APRIL 2017;2;2 eksemplar
TINJAUAN REGIONAL PDRB KABUPATEN/KOTA 2011-2015 BUKU 5 BUKU 5 PULAU NUSA TENGGARA-MALUKU-PAPUA;1;1 eksemplar
LAPORAN PEREKONOMIAN INDONESIA 2010;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT LAPANGAN USAHA 2016-2020;2;2 eksemplar
KOTA MANADO DALAM ANGKA 2010;2;2 eksemplar
PRODUK DOMESTIK BRUTO INDONESIA TRIWULANAN 2011-2015;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 1 PULAU SUMATERA;Tidak ada;0 eksemplar
POTRET USAHA PERTANIAN KOTA MANADO MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);2;2 eksemplar
INDIKATOR EKONOMI JANUARI 2016;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN/KOTA DI INDONESIA 2010-2014;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO PROVINSI-PROVINSI DI INDONESIA MENURUT LAPANGAN USAHA 2008-2012;2;2 eksemplar
PENDAPATAN NASIONAL INDONESIA 2010-2014;2;2 eksemplar
PENDAPATAN NASIONAL INDONESIA 2010-2013;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO PROVINSI-PROVINSI DI INDONESIA MENURUT PENGGUNAAN 2005-2009;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN/KOTA DI INDONESIA 2008-2012;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA MANADO MENURUT LAPANGAN USAHA 2013-2017;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO PROVINSI-PROVINSI DI INDONESIA MENURUT PENGGUNAAN 2008-2012;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA NASIONAL HASIL SURVEI ST2013 RUMAH TANGGA USAHA PERKEBUNAN 2014 BUKU D;3;3 eksemplar
SENSUS PERTANIAN 2013, ANGKA NASIONAL HASIL SURVEI ST2013 RUMAH TANGGA USAHA PERKEBUNAN 2014 BUKU D;Tidak ada;0 eksemplar
SENSUS PERTANIAN 2013, ANGKA NASIONAL HASIL SURVEI ST2013 RUMAH TANGGA USAHA PERKEBUNAN 2014 BUKU D;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT PENGELUARAN KOTA MANADO 2012-2016;Tidak ada;1 eksemplar3
INDIKATOR PEMBANGUNAN BERKELANJUTAN 2015;Tidak ada;2 eksemplar1
INDIKATOR PEMBANGUNAN BERKELANJUTAN 2014;2;2 eksemplar
INDIKATOR PEMBANGUNAN BERKELANJUTAN 2015;Tidak ada;0 eksemplar
INDEKS TENDENSI BISNIS DAN INDEKS TENDENSI KONSUMEN 2016;2;2 eksemplar
NERACA LEMBAGA NON PROFIT YANG MELAYANI RUMAH TANGGA TAHUN 2012-2014;2;2 eksemplar
NERACA LEMBAGA NON PROFIT YANG MELAYANI RUMAH TANGGA 2013-2015;2;2 eksemplar
INDIKATOR PEMBANGUNAN BERKELANJUTAN 2016;3;3 eksemplar
INDIKATOR PEMBANGUNAN BERKELANJUTAN 2016;Tidak ada;0 eksemplar
WENANG DALAM ANGKA 2012;1;1 eksemplar
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JULI 2014;1;1 eksemplar
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JANUARI 2015;Tidak ada;0 eksemplar
ANALISIS TEMATIK ST2013 SUBSEKTOR EFISIENSI SISTEM PRODUKSI DAN TATANIAGA HORTIKULTURA BUKU 3;Tidak ada;1 eksemplar1
STATISTIK TANAMAN HORTIKULTURA SULAWESI UTARA 2016;Tidak ada;1 eksemplar1
STATISTIK KONSTRUKSI 2015;Tidak ada;2 eksemplar1
STATISTIK UPAH 2015;1;2 eksemplar
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2012;1;1 eksemplar
BUKU SAKU STATISTIK INDONESIA 1998;1;1 eksemplar
STATISTIK INDONESIA 1988;1;0 eksemplar
BUKU SAKU STATISTIK INDONESIA 1999;1;1 eksemplar
STATISTIK INDONESIA 1996;Tidak ada;0 eksemplar
BUKU SAKU STATISTIK INDONESIA 1977;1;1 eksemplar
BUKU SAKU STATISTIK INDONESIA 1982;1;1 eksemplar
BUKU SAKU STATISTIK INDONESIA 1987;1;1 eksemplar
STATISTIK INDONESIA 1989;Tidak ada;0 eksemplar
BUKU SAKU STATISTIK INDONESIA 2005/2006;1;1 eksemplar
BUKU SAKU STATISTIK INDONESIA 2010;Tidak ada;0 eksemplar
PETA STATISTIK INDONESIA 2016;2;2 eksemplar
BUKU SAKU STATISTIK INDONESIA 2007;1;1 eksemplar
DIREKTORI PERUSAHAAN KONSTRUKSI 2013 BUKU V: PULAU SULAWESI;1;1 eksemplar
DIREKTORI INDUSTRI PENGOLAHAN INDONESIA 2010;1;1 eksemplar
DIREKTORI INDUSTRI PENGOLAHAN INDONESIA 2009;1;1 eksemplar
DIREKTORI INDUSTRI MANUFAKTUR INDONESIA 2013;1;1 eksemplar
TINJAUAN EKONOMI REGIONAL PROVINSI SULAWESI UTARA 2018/2019;Tidak ada;1 eksemplar1
KONSUMSI KALORI DAN PROTEIN PENDUDUK INDONESIA DAN PROVINSI (BUKU II) SEPTEMBER 2018;Tidak ada;1 eksemplar1
TINJAUAN EKONOMI REGIONAL PROVINSI SULAWESI UTARA 2005;1;1 eksemplar
INDIKATOR KESEJAHTERAAN RAKYAT PROVINSI SULAWESI UTARA 2003;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO PROVINSI SULAWESI UTARA MENURUT PENGELUARAN 2014-2018;1;1 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT PROVINSI SULAWESI UTARA 2018;Tidak ada;1 eksemplar1
PERKEMBANGAN TINGKAT KEMISKINAN PROVINSI SULAWESI UTARA 2016;Tidak ada;1 eksemplar2
PROFIL INDUSTRI MIKRO DAN KECIL PROVINSI SULAWESI UTARA 2017;Tidak ada;2 eksemplar1
KABUPATEN BOLAANG MONGONDOW SELATAN DALAM ANGKA 2019;Tidak ada;2 eksemplar1
STATISTIK INDONESIA 2019;Tidak ada;0 eksemplar1
KABUPATEN MINAHASA DALAM ANGKA 2019;2;1 eksemplar
KEADAAN KETENAGAKERJAAN PROVINSI SULAWESI UTARA 2018;Tidak ada;1 eksemplar4
PROVINSI SULAWESI UTARA DALAM ANGKA 2020 PENYEDIAAN DATA UNTUK PERENCANAAN PEMBANGUNAN;Tidak ada;3 eksemplar1
INDEKS TENDENSI KONSUMEN SULAWESI BARAT TRIWULAN I 2018;1;1 eksemplar
PENGELUARAN KONSUMSI PENDUDUK PROVINSI SULAWESI UTARA 2018;Tidak ada;2 eksemplar2
PENGELUARAN KONSUMSI PENDUDUK PROVINSI SULAWESI UTARA 2018;Tidak ada;2 eksemplar2
TINJAUAN EKONOMI REGIONAL PROVINSI SULAWESI UTARA 2018/2019;Tidak ada;1 eksemplar1
KEADAAN KETENAGAKERJAAN PROVINSI SULAWESI UTARA 2018;Tidak ada;1 eksemplar4
INDEKS DEMOKRASI INDONESIA PROVINSI SULAWESI UTARA 2014-2018;Tidak ada;1 eksemplar3
PROVINSI SULAWESI UTARA DALAM ANGKA 2020 PENYEDIAAN DATA UNTUK PERENCANAAN PEMBANGUNAN;3;3 eksemplar
INDEKS DEMOKRASI INDONESIA PROVINSI SULAWESI UTARA 2014-2018;Tidak ada;1 eksemplar3
INDIKATOR KESEJAHTERAAN RAKYAT PROVINSI SULAWESI UTARA 2018;Tidak ada;1 eksemplar2
INDEKS HARGA KONSUMEN KOTA MANADO 2019;Tidak ada;1 eksemplar2
INDEKS HARGA KONSUMEN KOTA MANADO TAHUN 2018;Tidak ada;1 eksemplar2
PERKEMBANGAN TINGKAT KEMISKINAN PROVINSI SULAWESI UTARA 2019;Tidak ada;1 eksemplar2
PERKEMBANGAN TINGKAT KEMISKINAN PROVINSI SULAWESI UTARA 2018;Tidak ada;2 eksemplar2
KABUPATEN MINAHASA DALAM ANGKA 2020 PENYEDIAAN DATA UNTUK PERENCANAAN PEMBANGUNAN;1;1 eksemplar
PROVINSI SULAWESI UTARA DALAM ANGKA 2022;Tidak ada;1 eksemplar1
INDIKATOR MAKRO SOSIAL EKONOMI PROVINSI SULAWESI UTARA TRIWULAN II-2023;Tidak ada;1 eksemplar1
INDIKATOR MAKRO SOSIAL EKONOMI PROVINSI SULAWESI UTARA TRIWULAN I-2023;1;1 eksemplar
INDEKS PEMBANGUNAN MANUSIA PROVINSI SULAWESI UTARA 2022;1;1 eksemplar
PROVINSI SULAWESI UTARA DALAM INFOGRAFIS SEMESTER II 2022;1;1 eksemplar
KEADAAN KETENAGAKERJAAN PROVINSI SULAWESI UTARA 2022;Tidak ada;1 eksemplar2
KEADAAN KETENAGAKERJAAN PROVINSI SULAWESI UTARA FEBRUARI 2023;Tidak ada;1 eksemplar2
KABUPATEN MINAHASA UTARA DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN LIKUPANG SELATAN DALAM ANGKA 2020;2;2 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2020;2;2 eksemplar
KABUPATEN BOLAANG MONGONDOW TIMUR DALAM ANGKA 2020;4;1 eksemplar
KABUPATEN BOLAANG MONGONDOW TIMUR DALAM ANGKA 2020 PENYEDIAAN DATA UNTUK PERENCANAAN PEMBANGUNAN;Tidak ada;0 eksemplar
KECAMATAN KOTAMOBAGU SELATAN DALAM ANGKA 2020;3;3 eksemplar
KECAMATAN KOTAMOBAGU TIMUR DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KOTAMOBAGU BARAT DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KOTAMOBAGU UTARA DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN NUANGAN DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TUTUYAN DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KOTABUNAN DALAM ANGKA 2020;3;3 eksemplar
KECAMATAN MODAYAG BARAT DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN MODAYAG DALAM ANGKA 2020;3;3 eksemplar
KOTA KOTAMOBAGU DALAM ANGKA 2020 PENYEDIAAN DATA UNTUK PERENCANAAN PEMBANGUNAN;Tidak ada;1 eksemplar1
KECAMATAN MOTONGKAD DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KOTABUNAN DALAM ANGKA 2020;Tidak ada;0 eksemplar
KECAMATAN MODAYAG DALAM ANGKA 2020;Tidak ada;0 eksemplar
KECAMATAN SONDER DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN LEMBEAN TIMUR DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KAKAS DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TOMBARIRI DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN LANGOWAN SELATAN DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TOMPASO BARAT DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN MANDOLANG DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN PINELENG DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TOMBULU DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TONDANO UTARA DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KAWANGKOAN UTARA DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN LANGOWAN BARAT DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KAKAS BARAT DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KAWANGKOAN DALAM ANGKA 2020;2;0 eksemplar
KECAMATAN TONDANO TIMUR DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TONDANO BARAT DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN LANGOWAN TIMUR DALAM ANGKA 2020;3;3 eksemplar
KECAMATAN REMBOKEN DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TOMPASO DALAM ANGKA 2020;2;1 eksemplar
KECAMATAN LANGOWAN TIMUR DALAM ANGKA 2020;Tidak ada;0 eksemplar
KECAMATAN KAWANGKOAN BARAT DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TONDANO SELATAN DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TOMBARIRI TIMUR DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN KOMBI DALAM ANGKA 2020;2;2 eksemplar
"KECAMATAN ERIS DALAM ANGKA 2020 ";Tidak ada;2 eksemplar
KECAMATAN BIARO DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TAGULANDANG SELATAN DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN SIAU BARAT SELATAN DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN SIAU TENGAH DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN SIAU TIMUR DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN SIAU TIMUR SELATAN DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN SIAU BARAT UTARA DALAM ANGKA 2020;4;4 eksemplar
KECAMATAN TAGULANDANG UTARA DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN TAGULANDANG DALAM ANGKA 2020;2;0 eksemplar
KECAMATAN SIAU BARAT UTARA DALAM ANGKA 2020;Tidak ada;0 eksemplar
KABUPATEN MINAHASA DALAM ANGKA 2021;2;0 eksemplar
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2021;1;1 eksemplar
KABUPATEN BOLAANG MONGONDOW DALAM ANGKA 2021;2;1 eksemplar
KABUPATEN BOLAANG MONGONDOW SELATAN DALAM ANGKA 2021;2;2 eksemplar
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2021;3;3 eksemplar
KABUPATEN BOLAANG MONGONDOW TIMUR DALAM ANGKA 2021;1;1 eksemplar
PENDUDUK PROVINSI SULAWESI UTARA HASIL LONG FORM SENSUS PENDUDUK 2020;Tidak ada;1 eksemplar1
STATISTIK MIGRASI PROVINSI SULAWESI UTARA HASIL LONG FORM SENSUS  PENDUDUK 2020;Tidak ada;1 eksemplar1
ANALISIS TEMATIK KEPENDUDUKAN PROVINSI SULAWESI UTARA - MIGRASI DALAM TRANSISI DEMOGRAFI (MEMOAR, MASA KINI, DAN MASA DATANG);Tidak ada;1 eksemplar2
STATISTIK DAERAH PROVINSI SULAWESI UTARA 2023;Tidak ada;1 eksemplar4
PERKEMBANGAN TINGKAT KEMISKINAN PROVINSI SULAWESI UTARA 2022;Tidak ada;1 eksemplar1
PROYEKSI PENDUDUK KABUPATEN/KOTA PROVINSI SULAWESI UTARA 2020-2035 HASIL SENSUS PENDUDUK 2020;Tidak ada;4 eksemplar2
STATISTIK DAERAH PROVINSI SULAWESI UTARA 2023;Tidak ada;1 eksemplar4
